token,predicted_tag,source
Iṛumyen,VBP,Ḥmed_Umerri.txt
i,S,Ḥmed_Umerri.txt
waṭas,NN,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
tmurt.,NN,Ḥmed_Umerri.txt
Hitler,VBP,Ḥmed_Umerri.txt
icca,VB,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
tamurt,NN,Ḥmed_Umerri.txt
sya,VB,Ḥmed_Umerri.txt
u,S,Ḥmed_Umerri.txt
sya.,VB,Ḥmed_Umerri.txt
ad,PRPR,Ḥmed_Umerri.txt
rren,VB,Ḥmed_Umerri.txt
akk,ADV,Ḥmed_Umerri.txt
in,PROR,Ḥmed_Umerri.txt
iserdasen,NN,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
Hitler,NN,Ḥmed_Umerri.txt
di,C,Ḥmed_Umerri.txt
tama,ADV,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
Strasbourg,NN,Ḥmed_Umerri.txt
s,S,Ḥmed_Umerri.txt
tmurt,NN,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
Beljik.,NN,Ḥmed_Umerri.txt
Akka,VB,Ḥmed_Umerri.txt
isen,VBP,Ḥmed_Umerri.txt
ikellex,NN,Ḥmed_Umerri.txt
Hitler,VBP,Ḥmed_Umerri.txt
i,S,Ḥmed_Umerri.txt
kra,PROT,Ḥmed_Umerri.txt
sɛan,VB,Ḥmed_Umerri.txt
d,PRED,Ḥmed_Umerri.txt
aserdas,NN,Ḥmed_Umerri.txt
iẓewren,VBP,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
din,VB,Ḥmed_Umerri.txt
"it,",NN,Ḥmed_Umerri.txt
ihud,VB,Ḥmed_Umerri.txt
"it,",VB,Ḥmed_Umerri.txt
imeḥqit.,VB,Ḥmed_Umerri.txt
Xas,VB,Ḥmed_Umerri.txt
"akken,",DT,Ḥmed_Umerri.txt
mbarrazen,NN,Ḥmed_Umerri.txt
i,S,Ḥmed_Umerri.txt
illa,VB,Ḥmed_Umerri.txt
Umerri,NN,Ḥmed_Umerri.txt
gar,C,Ḥmed_Umerri.txt
isardasen,NN,Ḥmed_Umerri.txt
Iqabyliyen.,VBP,Ḥmed_Umerri.txt
Atan,NN,Ḥmed_Umerri.txt
amek,ADV,Ḥmed_Umerri.txt
ad,PRPR,Ḥmed_Umerri.txt
nnaɣen.,VB,Ḥmed_Umerri.txt
Iḍudan,VBP,Ḥmed_Umerri.txt
ɣef,VB,Ḥmed_Umerri.txt
zznad.,VB,Ḥmed_Umerri.txt
Umerri,VB,Ḥmed_Umerri.txt
Allen,VBP,Ḥmed_Umerri.txt
is,INT,Ḥmed_Umerri.txt
ṛessant,NN,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
tama,ADV,Ḥmed_Umerri.txt
ucengu,NN,Ḥmed_Umerri.txt
ittrajju,VB,Ḥmed_Umerri.txt
am,C,Ḥmed_Umerri.txt
netta,DT,Ḥmed_Umerri.txt
aṣeffer,NN,Ḥmed_Umerri.txt
sya,VB,Ḥmed_Umerri.txt
u,NN,Ḥmed_Umerri.txt
"sya,",VB,Ḥmed_Umerri.txt
isla,VB,Ḥmed_Umerri.txt
Umerri,NN,Ḥmed_Umerri.txt
i,S,Ḥmed_Umerri.txt
ccaf,VB,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
tama,ADV,Ḥmed_Umerri.txt
nsen,VB,Ḥmed_Umerri.txt
acku,C,Ḥmed_Umerri.txt
ḥsan,VB,Ḥmed_Umerri.txt
ur,NEG,Ḥmed_Umerri.txt
zmiren,VB,Ḥmed_Umerri.txt
ara,NN,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
ttrad.,VB,Ḥmed_Umerri.txt
Dɣa,VB,Ḥmed_Umerri.txt
yufad,VB,Ḥmed_Umerri.txt
iman,VB,Ḥmed_Umerri.txt
is,INT,Ḥmed_Umerri.txt
Umerri,NN,Ḥmed_Umerri.txt
iman,NN,Ḥmed_Umerri.txt
is,INT,Ḥmed_Umerri.txt
"kan,",NN,Ḥmed_Umerri.txt
ara,NN,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
deffir,VB,Ḥmed_Umerri.txt
am,C,Ḥmed_Umerri.txt
netta,PP,Ḥmed_Umerri.txt
am,C,Ḥmed_Umerri.txt
wiyaḍ.,NN,Ḥmed_Umerri.txt
Mi,REL,Ḥmed_Umerri.txt
d,PROR,Ḥmed_Umerri.txt
iwweḍ,VB,Ḥmed_Umerri.txt
illi,VB,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
tama,VB,Ḥmed_Umerri.txt
s.,S,Ḥmed_Umerri.txt
Maca,VB,Ḥmed_Umerri.txt
rrewlen,VB,Ḥmed_Umerri.txt
akw,ADV,Ḥmed_Umerri.txt
ala,NN,Ḥmed_Umerri.txt
almi,ADV,Ḥmed_Umerri.txt
niqqal,VB,Ḥmed_Umerri.txt
ifka,VB,Ḥmed_Umerri.txt
ixef,NN,Ḥmed_Umerri.txt
is,INT,Ḥmed_Umerri.txt
d,PROR,Ḥmed_Umerri.txt
asfel?,NN,Ḥmed_Umerri.txt
Dacu,NN,Ḥmed_Umerri.txt
almi,ADV,Ḥmed_Umerri.txt
inta,NN,Ḥmed_Umerri.txt
din,DT,Ḥmed_Umerri.txt
am,C,Ḥmed_Umerri.txt
tagwest,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
ṛsas,S_PP,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
acebṛuti,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
illi,VB,Ḥmed_Umerri.txt
unadi,NN,Ḥmed_Umerri.txt
ɣef,S,Ḥmed_Umerri.txt
tudart,NN,Ḥmed_Umerri.txt
is,INT,Ḥmed_Umerri.txt
ahat,NN,Ḥmed_Umerri.txt
atan,NN,Ḥmed_Umerri.txt
neẓra,NN,Ḥmed_Umerri.txt
ur,NEG,Ḥmed_Umerri.txt
uxmujj,VB,Ḥmed_Umerri.txt
ittwaɣzen,VBP,Ḥmed_Umerri.txt
ddaw,ADV,Ḥmed_Umerri.txt
tmurt,NN,Ḥmed_Umerri.txt
irked,VB,Ḥmed_Umerri.txt
akken,VB,Ḥmed_Umerri.txt
iwulem,NN,Ḥmed_Umerri.txt
issusem,VB,Ḥmed_Umerri.txt
iqqim,VB,Ḥmed_Umerri.txt
iman,NN,Ḥmed_Umerri.txt
is.,DT,Ḥmed_Umerri.txt
Ur,NEG,Ḥmed_Umerri.txt
t,PP,Ḥmed_Umerri.txt
id,PUNC,Ḥmed_Umerri.txt
tadɣaɣatt.,NNP,Ḥmed_Umerri.txt
ɣef,S,Ḥmed_Umerri.txt
ubrid,NN,Ḥmed_Umerri.txt
nnig,VB,Ḥmed_Umerri.txt
"tmurt,",VB,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
tmurt,NN,Ḥmed_Umerri.txt
ittenhuzun,VBP,Ḥmed_Umerri.txt
fell,VB,Ḥmed_Umerri.txt
as.,S_PP,Ḥmed_Umerri.txt
Tikwal,NN,Ḥmed_Umerri.txt
ɣellin,S_PP,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
hud,REL,Ḥmed_Umerri.txt
u,NEG,Ḥmed_Umerri.txt
ad,PRPR,Ḥmed_Umerri.txt
ittwarkeḍ,VB,Ḥmed_Umerri.txt
din,DT,Ḥmed_Umerri.txt
yerna,VB,Ḥmed_Umerri.txt
yiwen,VB,Ḥmed_Umerri.txt
ur,NEG,Ḥmed_Umerri.txt
t,PP,Ḥmed_Umerri.txt
ittaf.,VB,Ḥmed_Umerri.txt
aqerruy,NN,Ḥmed_Umerri.txt
is.,INT,Ḥmed_Umerri.txt
Timlilit,NN,Ḥmed_Umerri.txt
ines,VB,Ḥmed_Umerri.txt
di,S,Ḥmed_Umerri.txt
Fransa,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
Muḥend,NN,Ḥmed_Umerri.txt
Wehrmacht.,NN,Ḥmed_Umerri.txt
Irjja,VB,Ḥmed_Umerri.txt
iḍ,C,Ḥmed_Umerri.txt
iffeɣ,NN,Ḥmed_Umerri.txt
d.,PROR,Ḥmed_Umerri.txt
Yuzel,NN,Ḥmed_Umerri.txt
iwali.,NN,Ḥmed_Umerri.txt
Idda,VB,Ḥmed_Umerri.txt
akken,VB,Ḥmed_Umerri.txt
cwiṭ,VB,Ḥmed_Umerri.txt
iwala,VBP,Ḥmed_Umerri.txt
yiwen,VBP,Ḥmed_Umerri.txt
laɛzib,NN,Ḥmed_Umerri.txt
wara,NN,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
wayen,NN,Ḥmed_Umerri.txt
issagwaden.,VBP,Ḥmed_Umerri.txt
Dɣa,VB,Ḥmed_Umerri.txt
yemmeɣ,NN,Ḥmed_Umerri.txt
s,S,Ḥmed_Umerri.txt
uɣiwel,NN,Ḥmed_Umerri.txt
tselnin.,VBP,Ḥmed_Umerri.txt
"Isṭebṭeb,",VB,Ḥmed_Umerri.txt
telli,VB,Ḥmed_Umerri.txt
yas,PP,Ḥmed_Umerri.txt
d,PROR,Ḥmed_Umerri.txt
tawwurt,NN,Ḥmed_Umerri.txt
icca,VB,Ḥmed_Umerri.txt
iswa.,VB,Ḥmed_Umerri.txt
Tefka,NN,Ḥmed_Umerri.txt
yas,PP,Ḥmed_Umerri.txt
diɣen,NN,Ḥmed_Umerri.txt
talaba,NN,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
urgaz,NN,Ḥmed_Umerri.txt
"tmaneɣt,",NN,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
Lpari.,NN,Ḥmed_Umerri.txt
Di,S,Ḥmed_Umerri.txt
"Lpari,",NN,Ḥmed_Umerri.txt
di,S,Ḥmed_Umerri.txt
"Barbes,",NNP,Ḥmed_Umerri.txt
seksu.,VB,Ḥmed_Umerri.txt
Dɣa,VB,Ḥmed_Umerri.txt
zedɣen,VB,Ḥmed_Umerri.txt
akk,ADV,Ḥmed_Umerri.txt
en,PROT,Ḥmed_Umerri.txt
akken,VB,Ḥmed_Umerri.txt
ad,PRPR,Ḥmed_Umerri.txt
myaḥkun,VB,Ḥmed_Umerri.txt
taẓult,NN,Ḥmed_Umerri.txt
ass,NN,Ḥmed_Umerri.txt
mi,REL,Ḥmed_Umerri.txt
isres,VB,Ḥmed_Umerri.txt
Umerri,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
tirect,DT,Ḥmed_Umerri.txt
Ccambiṭ,NN,Ḥmed_Umerri.txt
maca,C,Ḥmed_Umerri.txt
di,C,Ḥmed_Umerri.txt
ljjib,NN,Ḥmed_Umerri.txt
is,INT,Ḥmed_Umerri.txt
ur,NEG,Ḥmed_Umerri.txt
tettekkes,VB,Ḥmed_Umerri.txt
ara,DT,Ḥmed_Umerri.txt
Colt,VB,Ḥmed_Umerri.txt
45,NUM,Ḥmed_Umerri.txt
Umerri,NN,Ḥmed_Umerri.txt
diɣen,S_PP,Ḥmed_Umerri.txt
ɣur,S,Ḥmed_Umerri.txt
es,NN,Ḥmed_Umerri.txt
di,S,Ḥmed_Umerri.txt
"tbarizt,",NNP,Ḥmed_Umerri.txt
MAS,NN,Ḥmed_Umerri.txt
36,PUNC,Ḥmed_Umerri.txt
uglan,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
tuɛlac,NN,Ḥmed_Umerri.txt
am,C,Ḥmed_Umerri.txt
umgar.,NN,Ḥmed_Umerri.txt
Inuda,VB,Ḥmed_Umerri.txt
yufa,VB,Ḥmed_Umerri.txt
amahil,NN,Ḥmed_Umerri.txt
dɣa,C,Ḥmed_Umerri.txt
am,ADV,Ḥmed_Umerri.txt
aken,VBP,Ḥmed_Umerri.txt
qqaren,VB,Ḥmed_Umerri.txt
iminigen,NN,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
zik!,NNP,Ḥmed_Umerri.txt
ɣer,S,Ḥmed_Umerri.txt
yimsulta,NN,Ḥmed_Umerri.txt
amẓerti.,NN,Ḥmed_Umerri.txt
Yuɣal,NN,Ḥmed_Umerri.txt
diɣen,S_PP,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
temsalt,VB,Ḥmed_Umerri.txt
nni,VB,Ḥmed_Umerri.txt
netta,PP,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
Muḥend,NN,Ḥmed_Umerri.txt
Aẓezqi,NN,Ḥmed_Umerri.txt
ad,DT,Ḥmed_Umerri.txt
walin,VB,Ḥmed_Umerri.txt
asaru,NN,Ḥmed_Umerri.txt
akken,ADJ,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
yiwen,VBP,Ḥmed_Umerri.txt
usaru,NN,Ḥmed_Umerri.txt
awezlan,NN,Ḥmed_Umerri.txt
ɣef,S_PP,Ḥmed_Umerri.txt
imezdaɣ,NN,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
ugafa,NN,Ḥmed_Umerri.txt
asen,NN,Ḥmed_Umerri.txt
kan,DT,Ḥmed_Umerri.txt
Inselmen.,NN,Ḥmed_Umerri.txt
Deg,VB,Ḥmed_Umerri.txt
usaru,NN,Ḥmed_Umerri.txt
yagi,VB,Ḥmed_Umerri.txt
izga,NN,Ḥmed_Umerri.txt
yiwen,VBP,Ḥmed_Umerri.txt
miḥyaf,NNP,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
usider,NN,Ḥmed_Umerri.txt
deg,S,Ḥmed_Umerri.txt
imaziɣen,NN,Ḥmed_Umerri.txt
almi,ADV,Ḥmed_Umerri.txt
ur,NEG,Ḥmed_Umerri.txt
asen,NN,Ḥmed_Umerri.txt
Muḥ,NNP,Ḥmed_Umerri.txt
Aṛezqi,NN,Ḥmed_Umerri.txt
tameẓyant,ADJ,Ḥmed_Umerri.txt
itirri,NNP,Ḥmed_Umerri.txt
ɣef,S,Ḥmed_Umerri.txt
ubulis,NN,Ḥmed_Umerri.txt
wa,VOC,Ḥmed_Umerri.txt
"ittmejjid,",NN,Ḥmed_Umerri.txt
wa,VOC,Ḥmed_Umerri.txt
yettazal,NN,Ḥmed_Umerri.txt
wa,VOC,Ḥmed_Umerri.txt
yeffer,VB,Ḥmed_Umerri.txt
ddaw,VB,Ḥmed_Umerri.txt
ikwersiyen.,NN,Ḥmed_Umerri.txt
"tewwura,",NN,Ḥmed_Umerri.txt
send,VB,Ḥmed_Umerri.txt
ad,PRPR,Ḥmed_Umerri.txt
d,PROR,Ḥmed_Umerri.txt
awḍen,NN,Ḥmed_Umerri.txt
ibulisen.,NN,Ḥmed_Umerri.txt
Seg,S,Ḥmed_Umerri.txt
"imiren,",NN,Ḥmed_Umerri.txt
Muḥend,NNP,Ḥmed_Umerri.txt
Aṛezqi.,NN,Ḥmed_Umerri.txt
Rekden,VB,Ḥmed_Umerri.txt
deg,S_PP,Ḥmed_Umerri.txt
yiwen,VBP,Ḥmed_Umerri.txt
usensu,NN,Ḥmed_Umerri.txt
di,S_PP,Ḥmed_Umerri.txt
ass.,NN,Ḥmed_Umerri.txt
D,S,Ḥmed_Umerri.txt
iḍ,VB,Ḥmed_Umerri.txt
kan,INT,Ḥmed_Umerri.txt
iten,VBP,Ḥmed_Umerri.txt
"iteṣren,",VBP,Ḥmed_Umerri.txt
tefɣen,NN,Ḥmed_Umerri.txt
leḥḥun,DT,Ḥmed_Umerri.txt
ad,PRPR,Ḥmed_Umerri.txt
yuɣal,VB,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
"tmurt,",NN,Ḥmed_Umerri.txt
inna,VB,Ḥmed_Umerri.txt
i,S,Ḥmed_Umerri.txt
Umerri:,NN,Ḥmed_Umerri.txt
Ur,NEG,Ḥmed_Umerri.txt
yimsulta,NN,Ḥmed_Umerri.txt
acku,C,Ḥmed_Umerri.txt
ugiɣ,NN,Ḥmed_Umerri.txt
ad,PRPR,Ḥmed_Umerri.txt
dduɣ,VB,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
umennuɣ,VB,Ḥmed_Umerri.txt
Yerna,NNP,Ḥmed_Umerri.txt
Hitler,VBP,Ḥmed_Umerri.txt
iḥqer,VB,Ḥmed_Umerri.txt
aɣ.,PP,Ḥmed_Umerri.txt
Ala,S_PP,Ḥmed_Umerri.txt
macci,VB,Ḥmed_Umerri.txt
ugadaɣ.,NN,Ḥmed_Umerri.txt
Ur,C,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
nutni,NN,Ḥmed_Umerri.txt
ugin,VB,Ḥmed_Umerri.txt
iyi,S_PP,Ḥmed_Umerri.txt
tilleli,VB,Ḥmed_Umerri.txt
di,S,Ḥmed_Umerri.txt
tmurt,NNP,Ḥmed_Umerri.txt
iw.,C,Ḥmed_Umerri.txt
Amek,ADV,Ḥmed_Umerri.txt
ara,NN,Ḥmed_Umerri.txt
tamurt,NN,Ḥmed_Umerri.txt
i,S,Ḥmed_Umerri.txt
Iṛumyen,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
tmurt,NN,Ḥmed_Umerri.txt
iw,C,Ḥmed_Umerri.txt
tedder,VB,Ḥmed_Umerri.txt
ddaw,VB,Ḥmed_Umerri.txt
ɣur,S,Ḥmed_Umerri.txt
ek?,VB,Ḥmed_Umerri.txt
Dacu,VB,Ḥmed_Umerri.txt
ara,NN,Ḥmed_Umerri.txt
ak,S_PP,Ḥmed_Umerri.txt
iniɣ,VB,Ḥmed_Umerri.txt
a,VOC,Ḥmed_Umerri.txt
Mu!,NNP,Ḥmed_Umerri.txt
ɣur,VB,Ḥmed_Umerri.txt
Maca,VB,Ḥmed_Umerri.txt
imi,NN,Ḥmed_Umerri.txt
telliḍ,VB,Ḥmed_Umerri.txt
akken,ADV,Ḥmed_Umerri.txt
ik,VB,Ḥmed_Umerri.txt
ihwa,NN,Ḥmed_Umerri.txt
dagi,ADV,Ḥmed_Umerri.txt
ur,NEG,Ḥmed_Umerri.txt
ttuɣal,VB,Ḥmed_Umerri.txt
Ma,REL,Ḥmed_Umerri.txt
illa,VB,Ḥmed_Umerri.txt
ewwi,NN,Ḥmed_Umerri.txt
k,S,Ḥmed_Umerri.txt
id,PROR,Ḥmed_Umerri.txt
ubrid,NN,Ḥmed_Umerri.txt
yiwen,VB,Ḥmed_Umerri.txt
wass,NN,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
"Buɣni,",VB,Ḥmed_Umerri.txt
ayen,C,Ḥmed_Umerri.txt
nniḍen,VB,Ḥmed_Umerri.txt
ifra,VB,Ḥmed_Umerri.txt
ssuq,VB,Ḥmed_Umerri.txt
tenza,VB,Ḥmed_Umerri.txt
sselɛa.,VB,Ḥmed_Umerri.txt
iman,NN,Ḥmed_Umerri.txt
is,INT,Ḥmed_Umerri.txt
iman,VB,Ḥmed_Umerri.txt
is,INT,Ḥmed_Umerri.txt
kan,VB,Ḥmed_Umerri.txt
i,S,Ḥmed_Umerri.txt
tikkelt,NN,Ḥmed_Umerri.txt
nniḍen.,VB,Ḥmed_Umerri.txt
Maca,ADV,Ḥmed_Umerri.txt
tiktiwin,NN,Ḥmed_Umerri.txt
ittxemmim,VB,Ḥmed_Umerri.txt
ɣef,S,Ḥmed_Umerri.txt
anect,NN,Ḥmed_Umerri.txt
a.,DT,Ḥmed_Umerri.txt
Izemmem,VB,Ḥmed_Umerri.txt
"ixemmem,",NN,Ḥmed_Umerri.txt
tt,PP,Ḥmed_Umerri.txt
Uṛumi,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
alqayed,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
ccambit,NN,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
yidis,VB,Ḥmed_Umerri.txt
is.,INT,Ḥmed_Umerri.txt
tettnaɣ,VB,Ḥmed_Umerri.txt
timedeffirt.,NN,Ḥmed_Umerri.txt
Umerri,NN,Ḥmed_Umerri.txt
icum,VB,Ḥmed_Umerri.txt
itt,VB,Ḥmed_Umerri.txt
tebda,VB,Ḥmed_Umerri.txt
tqemmeḍ.,VB,Ḥmed_Umerri.txt
tqejjirt.,NN,Ḥmed_Umerri.txt
Izra,VB,Ḥmed_Umerri.txt
d,PROR,Ḥmed_Umerri.txt
aken,VBP,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
tagara,NN,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
"ttrad,",PP,Ḥmed_Umerri.txt
yemsulta.,NN,Ḥmed_Umerri.txt
"Dɣa,",VB,Ḥmed_Umerri.txt
3,NUM,Ḥmed_Umerri.txt
waguren,NN,Ḥmed_Umerri.txt
send,VB,Ḥmed_Umerri.txt
ad,PRPR,Ḥmed_Umerri.txt
ifru,VB,Ḥmed_Umerri.txt
lkar,VB,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
Tizi,NN,Ḥmed_Umerri.txt
Wezzu.,NN,Ḥmed_Umerri.txt
Mi,REL,Ḥmed_Umerri.txt
tfujj,VB,Ḥmed_Umerri.txt
tiṭ,NN,Ḥmed_Umerri.txt
is,DT,Ḥmed_Umerri.txt
ɣef,PUNC,Ḥmed_Umerri.txt
tɛabuḍt,NN,Ḥmed_Umerri.txt
is.,DT,Ḥmed_Umerri.txt
Iḥus,VB,Ḥmed_Umerri.txt
am,C,Ḥmed_Umerri.txt
akken,DT,Ḥmed_Umerri.txt
iqber,NN,Ḥmed_Umerri.txt
cwiṭ,VB,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
Tizi,NN,Ḥmed_Umerri.txt
n,S,Ḥmed_Umerri.txt
Ttlata,NN,Ḥmed_Umerri.txt
ikemmel,NN,Ḥmed_Umerri.txt
deg,S,Ḥmed_Umerri.txt
iḍ,VB,Ḥmed_Umerri.txt
uṭṭellis,NN,Ḥmed_Umerri.txt
ɣef,PUNC,Ḥmed_Umerri.txt
issaweḍ,VB,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
taddart,NN,Ḥmed_Umerri.txt
is,INT,Ḥmed_Umerri.txt
"iṭṭsen,",VB,Ḥmed_Umerri.txt
amzun,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
ubelluḍ,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
tahrawant.,NN,Ḥmed_Umerri.txt
Anwa,VB,Ḥmed_Umerri.txt
wa?,DT,Ḥmed_Umerri.txt
id,PROR,Ḥmed_Umerri.txt
inṭeq,NN,Ḥmed_Umerri.txt
yin,NN,Ḥmed_Umerri.txt
tawwurt!,NN,Ḥmed_Umerri.txt
Teldi,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
"tewwurt,",NN,Ḥmed_Umerri.txt
kkren,VB,Ḥmed_Umerri.txt
d,S,Ḥmed_Umerri.txt
ittaweḍ,VB,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
ssqef.,VB,Ḥmed_Umerri.txt
Qqimen,VB,Ḥmed_Umerri.txt
akw,ADV,Ḥmed_Umerri.txt
yid,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
baba,NNK_PP,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
meqqwer,NN,Ḥmed_Umerri.txt
cwiṭ,VB,Ḥmed_Umerri.txt
maca,C,Ḥmed_Umerri.txt
ur,NEG,Ḥmed_Umerri.txt
yuɣal,VB,Ḥmed_Umerri.txt
ara,S_PP,Ḥmed_Umerri.txt
d,PROR,Ḥmed_Umerri.txt
s,S,Ḥmed_Umerri.txt
kif,S,Ḥmed_Umerri.txt
kif,S,Ḥmed_Umerri.txt
teṭṭef,VB,Ḥmed_Umerri.txt
ula,C,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
nettat,NN,Ḥmed_Umerri.txt
iman,NN,Ḥmed_Umerri.txt
is.,DT,Ḥmed_Umerri.txt
Gma,C,Ḥmed_Umerri.txt
tt,PP,Ḥmed_Umerri.txt
id,PROR,Ḥmed_Umerri.txt
yufi,VB,Ḥmed_Umerri.txt
ara,NN,Ḥmed_Umerri.txt
deg,S,Ḥmed_Umerri.txt
uxxam.,NN,Ḥmed_Umerri.txt
Attan,VB,Ḥmed_Umerri.txt
deg,S,Ḥmed_Umerri.txt
uxxam,NN,Ḥmed_Umerri.txt
teḍsa,VB,Ḥmed_Umerri.txt
ulac,NN,Ḥmed_Umerri.txt
anwa,NN,Ḥmed_Umerri.txt
ara,DT,Ḥmed_Umerri.txt
tent,NN,Ḥmed_Umerri.txt
idmen.,VBP,Ḥmed_Umerri.txt
Carhen,VB,Ḥmed_Umerri.txt
"wulawen,",NN,Ḥmed_Umerri.txt
taddart,NN,Ḥmed_Umerri.txt
akw,ADV,Ḥmed_Umerri.txt
mgagin,VB,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
ɣur,S,Ḥmed_Umerri.txt
es,NN,Ḥmed_Umerri.txt
di,S,Ḥmed_Umerri.txt
tejmaɛt,VB,Ḥmed_Umerri.txt
Ta,VB,Ḥmed_Umerri.txt
tewwi,NNP,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
"timellalin,",VBP,Ḥmed_Umerri.txt
ta,VB,Ḥmed_Umerri.txt
d,PROR,Ḥmed_Umerri.txt
timẓin.,NN,Ḥmed_Umerri.txt
Ta,PRPR,Ḥmed_Umerri.txt
d,PROR,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
yuɣal,NN,Ḥmed_Umerri.txt
iminig,NN,Ḥmed_Umerri.txt
ttadedden,VB,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
medden,NN,Ḥmed_Umerri.txt
ɣur,S,Ḥmed_Umerri.txt
es,NN,Ḥmed_Umerri.txt
s,S,Ḥmed_Umerri.txt
"""meqqar",PUNC,Ḥmed_Umerri.txt
imi,NN,Ḥmed_Umerri.txt
d,C,Ḥmed_Umerri.txt
yusa,VB,Ḥmed_Umerri.txt
bxir,NN,Ḥmed_Umerri.txt
mmi,NN,Ḥmed_Umerri.txt
"m!""",PUNC,Ḥmed_Umerri.txt
neɣ,VB,Ḥmed_Umerri.txt
tyuɣ,VB,Ḥmed_Umerri.txt
wara,ADV,Ḥmed_Umerri.txt
a,VOC,Ḥmed_Umerri.txt
negehh,NN,Ḥmed_Umerri.txt
"im!""",IN,Ḥmed_Umerri.txt
llant,VB,Ḥmed_Umerri.txt
tid,PDEM,Ḥmed_Umerri.txt
diɣen,S_PP,Ḥmed_Umerri.txt
awen!,NN,Ḥmed_Umerri.txt
Lɛeslama,NN,Ḥmed_Umerri.txt
"s!""",S,Ḥmed_Umerri.txt
Sin,INT,Ḥmed_Umerri.txt
wussan,NN,Ḥmed_Umerri.txt
ar,PRPR,Ḥmed_Umerri.txt
yidis,VB,Ḥmed_Umerri.txt
imawlan,NN,Ḥmed_Umerri.txt
aqbur,NNP,Ḥmed_Umerri.txt
Muḥ,NNP,Ḥmed_Umerri.txt
Aṛezqi.,NN,Ḥmed_Umerri.txt
Yufat,VB,Ḥmed_Umerri.txt
di,S,Ḥmed_Umerri.txt
yir,NNP,Ḥmed_Umerri.txt
tagwnitt.,NN,Ḥmed_Umerri.txt
Serḥen,NN,Ḥmed_Umerri.txt
